hiy,diy,hid,KBH_1,KBH_2,KBH_3,KBH_4,KBH_5,KBH_6,KBH_7,KBH_8,KBH_9,KBH_10,KBH_11,KBH_12,KBH_13,KBH_14,AAR_1,AAR_2,AAR_3,AAR_4,AAR_5,AAR_6,AAR_7,AAR_8,AAR_9,TVIS_1,TVIS_2,TVIS_3,TVIS_4,TVIS_5,TVIS_6,copenhagen (MWh),TVIS (MWh),Aarhus (MWh)
5619,235,3,30.92947407,20.61964938,20.61964938,20.61964938,10.30982469,10.30982469,10.30982469,20.61964938,20.61964938,10.30982469,10.30982469,10.30982469,10.30982469,20.61964938,22.83498361,11.41749181,11.41749181,11.41749181,11.41749181,11.41749181,11.41749181,11.41749181,11.41749181,10.22461953,10.22461953,13.63282604,10.22461953,13.63282604,10.22461953,206.1964938,68.16413018,114.1749181
5620,235,4,33.00116526,22.00077684,22.00077684,22.00077684,11.00038842,11.00038842,11.00038842,22.00077684,22.00077684,11.00038842,11.00038842,11.00038842,11.00038842,22.00077684,24.36449666,12.18224833,12.18224833,12.18224833,12.18224833,12.18224833,12.18224833,12.18224833,12.18224833,10.90947612,10.90947612,14.54596816,10.90947612,14.54596816,10.90947612,220.0077684,72.72984079,121.8224833
5621,235,5,39.8581713,26.5721142,26.5721142,26.5721142,13.2860571,13.2860571,13.2860571,26.5721142,26.5721142,13.2860571,13.2860571,13.2860571,13.2860571,26.5721142,29.42696944,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,13.17625498,13.17625498,17.56833997,13.17625498,17.56833997,13.17625498,265.721142,87.84169984,147.1348472
5622,235,6,43.11160183,28.74106788,28.74106788,28.74106788,14.37053394,14.37053394,14.37053394,28.74106788,28.74106788,14.37053394,14.37053394,14.37053394,14.37053394,28.74106788,31.82895121,15.91447561,15.91447561,15.91447561,15.91447561,15.91447561,15.91447561,15.91447561,15.91447561,14.2517692,14.2517692,19.00235893,14.2517692,19.00235893,14.2517692,287.4106788,95.01179466,159.1447561
5623,235,7,39.31836444,26.21224296,26.21224296,26.21224296,13.10612148,13.10612148,13.10612148,26.21224296,26.21224296,13.10612148,13.10612148,13.10612148,13.10612148,26.21224296,29.02843435,14.51421718,14.51421718,14.51421718,14.51421718,14.51421718,14.51421718,14.51421718,14.51421718,12.99780643,12.99780643,17.33040857,12.99780643,17.33040857,12.99780643,262.1224296,86.65204285,145.1421718
5624,235,8,37.81565886,25.21043924,25.21043924,25.21043924,12.60521962,12.60521962,12.60521962,25.21043924,25.21043924,12.60521962,12.60521962,12.60521962,12.60521962,25.21043924,27.91899883,13.95949941,13.95949941,13.95949941,13.95949941,13.95949941,13.95949941,13.95949941,13.95949941,12.50104425,12.50104425,16.668059,12.50104425,16.668059,12.50104425,252.1043924,83.34029501,139.5949941
5625,235,9,36.07952329,24.05301553,24.05301553,24.05301553,12.02650776,12.02650776,12.02650776,24.05301553,24.05301553,12.02650776,12.02650776,12.02650776,12.02650776,24.05301553,26.63722381,13.3186119,13.3186119,13.3186119,13.3186119,13.3186119,13.3186119,13.3186119,13.3186119,11.92711514,11.92711514,15.90282018,11.92711514,15.90282018,11.92711514,240.5301553,79.51410091,133.186119
5626,235,10,36.66309827,24.44206551,24.44206551,24.44206551,12.22103276,12.22103276,12.22103276,24.44206551,24.44206551,12.22103276,12.22103276,12.22103276,12.22103276,24.44206551,27.06807255,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,12.12003249,12.12003249,16.16004332,12.12003249,16.16004332,12.12003249,244.4206551,80.80021658,135.3403628
5627,235,11,35.46676956,23.64451304,23.64451304,23.64451304,11.82225652,11.82225652,11.82225652,23.64451304,23.64451304,11.82225652,11.82225652,11.82225652,11.82225652,23.64451304,26.18483262,13.09241631,13.09241631,13.09241631,13.09241631,13.09241631,13.09241631,13.09241631,13.09241631,11.72455192,11.72455192,15.63273589,11.72455192,15.63273589,11.72455192,236.4451304,78.16367947,130.9241631
5628,235,12,37.04242201,24.69494801,24.69494801,24.69494801,12.347474,12.347474,12.347474,24.69494801,24.69494801,12.347474,12.347474,12.347474,12.347474,24.69494801,27.34812424,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,12.24542876,12.24542876,16.32723835,12.24542876,16.32723835,12.24542876,246.9494801,81.63619176,136.7406212
5629,235,13,35.6710208,23.78068053,23.78068053,23.78068053,11.89034027,11.89034027,11.89034027,23.78068053,23.78068053,11.89034027,11.89034027,11.89034027,11.89034027,23.78068053,26.33562968,13.16781484,13.16781484,13.16781484,13.16781484,13.16781484,13.16781484,13.16781484,13.16781484,11.79207299,11.79207299,15.72276399,11.79207299,15.72276399,11.79207299,237.8068053,78.61381995,131.6781484
5630,235,14,35.08744582,23.39163055,23.39163055,23.39163055,11.69581527,11.69581527,11.69581527,23.39163055,23.39163055,11.69581527,11.69581527,11.69581527,11.69581527,23.39163055,25.90478094,12.95239047,12.95239047,12.95239047,12.95239047,12.95239047,12.95239047,12.95239047,12.95239047,11.59915564,11.59915564,15.46554086,11.59915564,15.46554086,11.59915564,233.9163055,77.32770428,129.5239047
5631,235,15,35.8460933,23.89739553,23.89739553,23.89739553,11.94869777,11.94869777,11.94869777,23.89739553,23.89739553,11.94869777,11.94869777,11.94869777,11.94869777,23.89739553,26.46488431,13.23244215,13.23244215,13.23244215,13.23244215,13.23244215,13.23244215,13.23244215,13.23244215,11.8499482,11.8499482,15.79993093,11.8499482,15.79993093,11.8499482,238.9739553,78.99965465,132.3244215
5632,235,16,37.96155261,25.30770174,25.30770174,25.30770174,12.65385087,12.65385087,12.65385087,25.30770174,25.30770174,12.65385087,12.65385087,12.65385087,12.65385087,25.30770174,28.02671102,14.01335551,14.01335551,14.01335551,14.01335551,14.01335551,14.01335551,14.01335551,14.01335551,12.54927359,12.54927359,16.73236479,12.54927359,16.73236479,12.54927359,253.0770174,83.66182393,140.1335551
5633,235,17,37.75730136,25.17153424,25.17153424,25.17153424,12.58576712,12.58576712,12.58576712,25.17153424,25.17153424,12.58576712,12.58576712,12.58576712,12.58576712,25.17153424,27.87591395,13.93795698,13.93795698,13.93795698,13.93795698,13.93795698,13.93795698,13.93795698,13.93795698,12.48175252,12.48175252,16.64233669,12.48175252,16.64233669,12.48175252,251.7153424,83.21168345,139.3795698
5634,235,18,39.8581713,26.5721142,26.5721142,26.5721142,13.2860571,13.2860571,13.2860571,26.5721142,26.5721142,13.2860571,13.2860571,13.2860571,13.2860571,26.5721142,29.42696944,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,14.71348472,13.17625498,13.17625498,17.56833997,13.17625498,17.56833997,13.17625498,265.721142,87.84169984,147.1348472
5635,235,19,38.55971696,25.70647798,25.70647798,25.70647798,12.85323899,12.85323899,12.85323899,25.70647798,25.70647798,12.85323899,12.85323899,12.85323899,12.85323899,25.70647798,28.46833098,14.23416549,14.23416549,14.23416549,14.23416549,14.23416549,14.23416549,14.23416549,14.23416549,12.74701387,12.74701387,16.9960185,12.74701387,16.9960185,12.74701387,257.0647798,84.98009248,142.3416549
5636,235,20,35.99198704,23.99465803,23.99465803,23.99465803,11.99732901,11.99732901,11.99732901,23.99465803,23.99465803,11.99732901,11.99732901,11.99732901,11.99732901,23.99465803,26.57259649,13.28629825,13.28629825,13.28629825,13.28629825,13.28629825,13.28629825,13.28629825,13.28629825,11.89817753,11.89817753,15.86423671,11.89817753,15.86423671,11.89817753,239.9465803,79.32118356,132.8629825
5637,235,21,34.44551334,22.96367556,22.96367556,22.96367556,11.48183778,11.48183778,11.48183778,22.96367556,22.96367556,11.48183778,11.48183778,11.48183778,11.48183778,22.96367556,25.43084731,12.71542366,12.71542366,12.71542366,12.71542366,12.71542366,12.71542366,12.71542366,12.71542366,11.38694656,11.38694656,15.18259541,11.38694656,15.18259541,11.38694656,229.6367556,75.91297705,127.1542366
5638,235,22,33.19082713,22.12721808,22.12721808,22.12721808,11.06360904,11.06360904,11.06360904,22.12721808,22.12721808,11.06360904,11.06360904,11.06360904,11.06360904,22.12721808,24.50452251,12.25226125,12.25226125,12.25226125,12.25226125,12.25226125,12.25226125,12.25226125,12.25226125,10.97217426,10.97217426,14.62956568,10.97217426,14.62956568,10.97217426,221.2721808,73.14782838,122.5226125
5639,235,23,31.89237279,21.26158186,21.26158186,21.26158186,10.63079093,10.63079093,10.63079093,21.26158186,21.26158186,10.63079093,10.63079093,10.63079093,10.63079093,21.26158186,23.54588404,11.77294202,11.77294202,11.77294202,11.77294202,11.77294202,11.77294202,11.77294202,11.77294202,10.54293315,10.54293315,14.05724421,10.54293315,14.05724421,10.54293315,212.6158186,70.28622103,117.7294202
5640,236,0,31.26502968,20.84335312,20.84335312,20.84335312,10.42167656,10.42167656,10.42167656,20.84335312,20.84335312,10.42167656,10.42167656,10.42167656,10.42167656,20.84335312,23.08272164,11.54136082,11.54136082,11.54136082,11.54136082,11.54136082,11.54136082,11.54136082,11.54136082,10.335547,10.335547,13.78072934,10.335547,13.78072934,10.335547,208.4335312,68.90364669,115.4136082
5641,236,1,30.40425658,20.26950439,20.26950439,20.26950439,10.13475219,10.13475219,10.13475219,20.26950439,20.26950439,10.13475219,10.13475219,10.13475219,10.13475219,20.26950439,22.44721974,11.22360987,11.22360987,11.22360987,11.22360987,11.22360987,11.22360987,11.22360987,11.22360987,10.05099391,10.05099391,13.40132522,10.05099391,13.40132522,10.05099391,202.6950439,67.00662608,112.2360987
5642,236,2,30.94406344,20.62937563,20.62937563,20.62937563,10.31468781,10.31468781,10.31468781,20.62937563,20.62937563,10.31468781,10.31468781,10.31468781,10.31468781,20.62937563,22.84575483,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,10.22944246,10.22944246,13.63925661,10.22944246,13.63925661,10.22944246,206.2937563,68.19628307,114.2287741
5643,236,3,30.94406344,20.62937563,20.62937563,20.62937563,10.31468781,10.31468781,10.31468781,20.62937563,20.62937563,10.31468781,10.31468781,10.31468781,10.31468781,20.62937563,22.84575483,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,11.42287741,10.22944246,10.22944246,13.63925661,10.22944246,13.63925661,10.22944246,206.2937563,68.19628307,114.2287741
5644,236,4,32.06744528,21.37829686,21.37829686,21.37829686,10.68914843,10.68914843,10.68914843,21.37829686,21.37829686,10.68914843,10.68914843,10.68914843,10.68914843,21.37829686,23.67513867,11.83756933,11.83756933,11.83756933,11.83756933,11.83756933,11.83756933,11.83756933,11.83756933,10.60080836,10.60080836,14.13441114,10.60080836,14.13441114,10.60080836,213.7829686,70.67205572,118.3756933
5645,236,5,37.20290513,24.80193675,24.80193675,24.80193675,12.40096838,12.40096838,12.40096838,24.80193675,24.80193675,12.40096838,12.40096838,12.40096838,12.40096838,24.80193675,27.46660764,13.73330382,13.73330382,13.73330382,13.73330382,13.73330382,13.73330382,13.73330382,13.73330382,12.29848103,12.29848103,16.39797471,12.29848103,16.39797471,12.29848103,248.0193675,81.98987357,137.3330382
5646,236,6,42.3821331,28.2547554,28.2547554,28.2547554,14.1273777,14.1273777,14.1273777,28.2547554,28.2547554,14.1273777,14.1273777,14.1273777,14.1273777,28.2547554,31.29039028,15.64519514,15.64519514,15.64519514,15.64519514,15.64519514,15.64519514,15.64519514,15.64519514,14.01062251,14.01062251,18.68083002,14.01062251,18.68083002,14.01062251,282.547554,93.40415008,156.4519514
5647,236,7,39.72686693,26.48457795,26.48457795,26.48457795,13.24228898,13.24228898,13.24228898,26.48457795,26.48457795,13.24228898,13.24228898,13.24228898,13.24228898,26.48457795,29.33002848,14.66501424,14.66501424,14.66501424,14.66501424,14.66501424,14.66501424,14.66501424,14.66501424,13.13284857,13.13284857,17.51046476,13.13284857,17.51046476,13.13284857,264.8457795,87.55232381,146.6501424
5648,236,8,40.0332438,26.6888292,26.6888292,26.6888292,13.3444146,13.3444146,13.3444146,26.6888292,26.6888292,13.3444146,13.3444146,13.3444146,13.3444146,26.6888292,29.55622407,14.77811203,14.77811203,14.77811203,14.77811203,14.77811203,14.77811203,14.77811203,14.77811203,13.23413018,13.23413018,17.64550691,13.23413018,17.64550691,13.23413018,266.888292,88.22753453,147.7811203
5649,236,9,37.2174945,24.811663,24.811663,24.811663,12.4058315,12.4058315,12.4058315,24.811663,24.811663,12.4058315,12.4058315,12.4058315,12.4058315,24.811663,27.47737886,13.73868943,13.73868943,13.73868943,13.73868943,13.73868943,13.73868943,13.73868943,13.73868943,12.30330397,12.30330397,16.40440529,12.30330397,16.40440529,12.30330397,248.11663,82.02202646,137.3868943
5650,236,10,36.54638328,24.36425552,24.36425552,24.36425552,12.18212776,12.18212776,12.18212776,24.36425552,24.36425552,12.18212776,12.18212776,12.18212776,12.18212776,24.36425552,26.9819028,13.4909514,13.4909514,13.4909514,13.4909514,13.4909514,13.4909514,13.4909514,13.4909514,12.08144902,12.08144902,16.10859869,12.08144902,16.10859869,12.08144902,243.6425552,80.54299344,134.909514
5651,236,11,36.60474077,24.40316052,24.40316052,24.40316052,12.20158026,12.20158026,12.20158026,24.40316052,24.40316052,12.20158026,12.20158026,12.20158026,12.20158026,24.40316052,27.02498768,13.51249384,13.51249384,13.51249384,13.51249384,13.51249384,13.51249384,13.51249384,13.51249384,12.10074075,12.10074075,16.134321,12.10074075,16.134321,12.10074075,244.0316052,80.67160501,135.1249384
5652,236,12,37.04242201,24.69494801,24.69494801,24.69494801,12.347474,12.347474,12.347474,24.69494801,24.69494801,12.347474,12.347474,12.347474,12.347474,24.69494801,27.34812424,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,12.24542876,12.24542876,16.32723835,12.24542876,16.32723835,12.24542876,246.9494801,81.63619176,136.7406212
5653,236,13,36.66309827,24.44206551,24.44206551,24.44206551,12.22103276,12.22103276,12.22103276,24.44206551,24.44206551,12.22103276,12.22103276,12.22103276,12.22103276,24.44206551,27.06807255,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,13.53403628,12.12003249,12.12003249,16.16004332,12.12003249,16.16004332,12.12003249,244.4206551,80.80021658,135.3403628
5654,236,14,37.04242201,24.69494801,24.69494801,24.69494801,12.347474,12.347474,12.347474,24.69494801,24.69494801,12.347474,12.347474,12.347474,12.347474,24.69494801,27.34812424,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,13.67406212,12.24542876,12.24542876,16.32723835,12.24542876,16.32723835,12.24542876,246.9494801,81.63619176,136.7406212
5655,236,15,37.07160076,24.71440051,24.71440051,24.71440051,12.35720025,12.35720025,12.35720025,24.71440051,24.71440051,12.35720025,12.35720025,12.35720025,12.35720025,24.71440051,27.36966668,13.68483334,13.68483334,13.68483334,13.68483334,13.68483334,13.68483334,13.68483334,13.68483334,12.25507463,12.25507463,16.34009951,12.25507463,16.34009951,12.25507463,247.1440051,81.70049754,136.8483334
5656,236,16,38.16580385,25.44386923,25.44386923,25.44386923,12.72193462,12.72193462,12.72193462,25.44386923,25.44386923,12.72193462,12.72193462,12.72193462,12.72193462,25.44386923,28.17750808,14.08875404,14.08875404,14.08875404,14.08875404,14.08875404,14.08875404,14.08875404,14.08875404,12.61679466,12.61679466,16.82239288,12.61679466,16.82239288,12.61679466,254.4386923,84.11196441,140.8875404
5657,236,17,39.68309881,26.4553992,26.4553992,26.4553992,13.2276996,13.2276996,13.2276996,26.4553992,26.4553992,13.2276996,13.2276996,13.2276996,13.2276996,26.4553992,29.29771482,14.64885741,14.64885741,14.64885741,14.64885741,14.64885741,14.64885741,14.64885741,14.64885741,13.11837977,13.11837977,17.49117303,13.11837977,17.49117303,13.11837977,264.553992,87.45586514,146.4885741
5658,236,18,40.10619067,26.73746045,26.73746045,26.73746045,13.36873022,13.36873022,13.36873022,26.73746045,26.73746045,13.36873022,13.36873022,13.36873022,13.36873022,26.73746045,29.61008016,14.80504008,14.80504008,14.80504008,14.80504008,14.80504008,14.80504008,14.80504008,14.80504008,13.25824485,13.25824485,17.6776598,13.25824485,17.6776598,13.25824485,267.3746045,88.38829899,148.0504008
5659,236,19,38.72020008,25.81346672,25.81346672,25.81346672,12.90673336,12.90673336,12.90673336,25.81346672,25.81346672,12.90673336,12.90673336,12.90673336,12.90673336,25.81346672,28.58681439,14.29340719,14.29340719,14.29340719,14.29340719,14.29340719,14.29340719,14.29340719,14.29340719,12.80006614,12.80006614,17.06675486,12.80006614,17.06675486,12.80006614,258.1346672,85.33377429,142.9340719
5660,236,20,37.61140762,25.07427175,25.07427175,25.07427175,12.53713587,12.53713587,12.53713587,25.07427175,25.07427175,12.53713587,12.53713587,12.53713587,12.53713587,25.07427175,27.76820177,13.88410088,13.88410088,13.88410088,13.88410088,13.88410088,13.88410088,13.88410088,13.88410088,12.43352318,12.43352318,16.57803091,12.43352318,16.57803091,12.43352318,250.7427175,82.89015453,138.8410088
5661,236,21,37.15913701,24.772758,24.772758,24.772758,12.386379,12.386379,12.386379,24.772758,24.772758,12.386379,12.386379,12.386379,12.386379,24.772758,27.43429399,13.71714699,13.71714699,13.71714699,13.71714699,13.71714699,13.71714699,13.71714699,13.71714699,12.28401223,12.28401223,16.37868298,12.28401223,16.37868298,12.28401223,247.72758,81.89341489,137.1714699
5662,236,22,33.97865335,22.65243557,22.65243557,22.65243557,11.32621778,11.32621778,11.32621778,22.65243557,22.65243557,11.32621778,11.32621778,11.32621778,11.32621778,22.65243557,25.08616832,12.54308416,12.54308416,12.54308416,12.54308416,12.54308416,12.54308416,12.54308416,12.54308416,11.23261268,11.23261268,14.9768169,11.23261268,14.9768169,11.23261268,226.5243557,74.88408452,125.4308416
5663,236,23,33.17623775,22.11749183,22.11749183,22.11749183,11.05874592,11.05874592,11.05874592,22.11749183,22.11749183,11.05874592,11.05874592,11.05874592,11.05874592,22.11749183,24.49375129,12.24687564,12.24687564,12.24687564,12.24687564,12.24687564,12.24687564,12.24687564,12.24687564,10.96735132,10.96735132,14.6231351,10.96735132,14.6231351,10.96735132,221.1749183,73.11567549,122.4687564
5664,237,0,32.24251778,21.49501185,21.49501185,21.49501185,10.74750593,10.74750593,10.74750593,21.49501185,21.49501185,10.74750593,10.74750593,10.74750593,10.74750593,21.49501185,23.80439329,11.90219665,11.90219665,11.90219665,11.90219665,11.90219665,11.90219665,11.90219665,11.90219665,10.65868356,10.65868356,14.21157808,10.65868356,14.21157808,10.65868356,214.9501185,71.05789042,119.0219665
